Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
"Constructing and utilizing wordnets using statistical methods","Language Resources and Evaluation","","46","2","10.1007/s10579-012-9183-2","Gerard de MeloGerhard Weikum","2012","http://link.springer.com/article/10.1007/s10579-012-9183-2","Article"
"SALDO: a touch of yin to WordNet’s yang","Language Resources and Evaluation","","47","4","10.1007/s10579-013-9233-4","Lars BorinMarkus ForsbergLennart Lönngren","2013","http://link.springer.com/article/10.1007/s10579-013-9233-4","Article"
"Software requirements as an application domain for natural language processing","Language Resources and Evaluation","","51","2","10.1007/s10579-017-9381-z","Themistoklis DiamantopoulosMichael RothAndreas SymeonidisEwan Klein","2017","http://link.springer.com/article/10.1007/s10579-017-9381-z","Article"
"Complex predicates in Indian languages and wordnets","Language Resources and Evaluation","","40","3 - 4","10.1007/s10579-007-9032-x","Pushpak BhattacharyyaDebasri ChakrabartiVaijayanthi M. Sarma","2006","http://link.springer.com/article/10.1007/s10579-007-9032-x","Article"
"The strategic impact of META-NET on the regional, national and international level","Language Resources and Evaluation","","50","2","10.1007/s10579-015-9333-4","Georg RehmHans UszkoreitSophia AnaniadouNúria BelAudronė BielevičienėLars BorinAntónio BrancoGerhard BudinNicoletta CalzolariWalter DaelemansRadovan GarabíkMarko GrobelnikCarmen García-MateoJosef van GenabithJan HajičInma Hernáez","2016","http://link.springer.com/article/10.1007/s10579-015-9333-4","Article"
"Using part–whole relations for automatic deduction of compound-internal relations in GermaNet","Language Resources and Evaluation","","47","3","10.1007/s10579-012-9207-y","Erhard HinrichsVerena HenrichReinhild Barkey","2013","http://link.springer.com/article/10.1007/s10579-012-9207-y","Article"
"Meetings announced","Computers and the Humanities","","4","5","10.1007/BF02400257","","1970","http://link.springer.com/article/10.1007/BF02400257","Article"
"Abstracts and brief notices","Computers and the Humanities","","5","1","10.1007/BF02404263","","1970","http://link.springer.com/article/10.1007/BF02404263","Article"
"Letter to the editor: Shakespeare concordance","Computers and the Humanities","","6","4","10.1007/BF02404271","","1972","http://link.springer.com/article/10.1007/BF02404271","Article"
"The ACH Page","Computers and the Humanities","","35","4","10.1023/A:1011863023348","Julia FlandersWillard McCarty","2001","http://link.springer.com/article/10.1023/A%3A1011863023348","Article"
"Meetings announced","Computers and the Humanities","","2","5","10.1007/BF02402494","","1968","http://link.springer.com/article/10.1007/BF02402494","Article"
"Contents of Volume 37","Computers and the Humanities","","37","4","10.1023/A:1025727424380","","2003","http://link.springer.com/article/10.1023/A%3A1025727424380","Article"
"Recent publications","Computers and the Humanities","","6","4","10.1007/BF02404272","","1972","http://link.springer.com/article/10.1007/BF02404272","Article"
"The annals of computing: The greek testament","Computers and the Humanities","","14","3","10.1007/BF02403768","A. G. Morton","1980","http://link.springer.com/article/10.1007/BF02403768","Article"
"A project for Latin Lexicography: 1. Automatic lemmatization and word-list","Computers and the Humanities","","24","5 - 6","10.1007/BF00186485","Nino Marinone","1990","http://link.springer.com/article/10.1007/BF00186485","Article"
"Large Scale WSD Using Learning Applied to SENSEVAL","Computers and the Humanities","","34","1 - 2","10.1023/A:1002421902549","Paul HawkinsDavid Nettleton","2000","http://link.springer.com/article/10.1023/A%3A1002421902549","Article"
"Humanities programs available","Computers and the Humanities","","7","3","10.1007/BF02403860","","1973","http://link.springer.com/article/10.1007/BF02403860","Article"
"Notes and news","Computers and the Humanities","","23","6","10.1007/BF00130047","","1989","http://link.springer.com/article/10.1007/BF00130047","Article"
"Computers and historians: Past, present, and future","Computers and the Humanities","","30","5","10.1007/BF00054017","","1996","http://link.springer.com/article/10.1007/BF00054017","Article"
"Humanities computing 25 years later","Computers and the Humanities","","25","6","10.1007/BF00141184","Joseph Raben","1991","http://link.springer.com/article/10.1007/BF00141184","Article"
"Directory of scholars active","Computers and the Humanities","","5","5","10.1007/BF02402213","","1971","http://link.springer.com/article/10.1007/BF02402213","Article"
"Creating the electronic new Oxford english dictionary","Computers and the Humanities","","20","1","10.1007/BF02393463","J. C. Gray","1986","http://link.springer.com/article/10.1007/BF02393463","Article"
"Book reviews","Computers and the Humanities","","11","1","10.1007/BF02401451","Carl OrgrenDominic J. BisignanoJames J. HelmThomas CableWilliam E. McGrathJohn ChadwickCharles GellertJef Raskin","1977","http://link.springer.com/article/10.1007/BF02401451","Article"
"The multi-dimensional concordance: A new tool for literary research","Computers and the Humanities","","27","3","10.1007/BF01830069","Alastair McKinnon","1993","http://link.springer.com/article/10.1007/BF01830069","Article"
"Abstracts and brief notices","Computers and the Humanities","","7","5","10.1007/BF02395433","","1973","http://link.springer.com/article/10.1007/BF02395433","Article"
"Philosophical lexicography: The LIE and the use of the computer","Computers and the Humanities","","24","5 - 6","10.1007/BF00186479","Giacinta Spinosa","1990","http://link.springer.com/article/10.1007/BF00186479","Article"
"Computer-mediated Texts and Textuality: Theory and Practice","Computers and the Humanities","","36","3","10.1023/A:1016178200469","Susan Schreibman","2002","http://link.springer.com/article/10.1023/A%3A1016178200469","Article"
"A computer-assisted investigation of gender-related idiolect in Octavio Paz and Rosario Castellanos","Computers and the Humanities","","26","2","10.1007/BF00116347","Estelle Irizarry","1992","http://link.springer.com/article/10.1007/BF00116347","Article"
"Abstracts and brief reports","Computers and the Humanities","","16","3","10.1007/BF02259761","","1982","http://link.springer.com/article/10.1007/BF02259761","Article"
"CD-ROM and scholarly research in the humanities","Computers and the Humanities","","22","2","10.1007/BF00057650","Linda W. Helgerson","1988","http://link.springer.com/article/10.1007/BF00057650","Article"
"Some notions of “similarity” among lines of text","Computers and the Humanities","","11","4","10.1007/BF02396855","George H. Stalker Ph.D.","1977","http://link.springer.com/article/10.1007/BF02396855","Article"
"Computerizing Céline","Computers and the Humanities","","27","5 - 6","10.1007/BF01829389","Greg LessardJohanne Bénard","1993","http://link.springer.com/article/10.1007/BF01829389","Article"
"Texts on-line","Computers and the Humanities","","27","2","10.1007/BF01830302","Jean-Jacques Thomas","1993","http://link.springer.com/article/10.1007/BF01830302","Article"
"Verbal materials in machine-readable form","Computers and the Humanities","","7","3","10.1007/BF02403859","","1973","http://link.springer.com/article/10.1007/BF02403859","Article"
"Narrow phonetic transcription on the computer: Taking the phone off the hook","Computers and the Humanities","","8","4","10.1007/BF02402343","Gerald C. Keil","1974","http://link.springer.com/article/10.1007/BF02402343","Article"
"RespiceFinem and theTantum Quantum: An essay review of computational stylistics for 1967–1968","Computers and the Humanities","","3","1","10.1007/BF02395449","Dolores M. Burton S.N.D.","1968","http://link.springer.com/article/10.1007/BF02395449","Article"
"Book reviews","Computers and the Humanities","","16","1","10.1007/BF02259734","Frank H. Nuessel Jr.Antti IivonenY. T. RaddayJerry GlennGerd WilléeMichel DubrocardStephan BraunNormand BeaucheminJohn Lansdown","1982","http://link.springer.com/article/10.1007/BF02259734","Article"
"PLATA: An Application of LEGAL, a Machine Learning Based System, to a Typology of Archaeological Ceramics","Computers and the Humanities","","31","3","10.1023/A:1000904004065","Engelbert Mephu NguifoMarie-Salomé LagrangeMonique RenaudJean Sallantin","1997","http://link.springer.com/article/10.1023/A%3A1000904004065","Article"
"Book reviews","Computers and the Humanities","","14","3","10.1007/BF02403769","J. MorehenArthur RasmussenSteven P. SondrupPeggi Maki HorodowichAlan KirknessNathaniel B. SmithJames D. Anderson","1980","http://link.springer.com/article/10.1007/BF02403769","Article"
"Abstracts and brief notices","Computers and the Humanities","","10","1","10.1007/BF02399145","","1976","http://link.springer.com/article/10.1007/BF02399145","Article"
"Quelques Réflexions sur le Statut Epistémologique du Texte Electronique","Computers and the Humanities","","19","4","10.1007/BF02259573","Serge Lusignan","1985","http://link.springer.com/article/10.1007/BF02259573","Article"
"The Times and the Man as Predictors of Emotion and Style in the Inaugural Addresses of U.S. Presidents","Computers and the Humanities","","35","3","10.1023/A:1017569003556","Cynthia WhissellLee Sigelman","2001","http://link.springer.com/article/10.1023/A%3A1017569003556","Article"
"Introduction: Quo Vadimus?","Computers and the Humanities","","31","4","10.1023/A:1001022725758","Greg LessardMichael Levison","1997","http://link.springer.com/article/10.1023/A%3A1001022725758","Article"
"Computers and the old spanish dictionary","Computers and the Humanities","","12","1 - 2","10.1007/BF02392915","John J. Nitti","1978","http://link.springer.com/article/10.1007/BF02392915","Article"
"Abstracts and brief notices","Computers and the Humanities","","10","3","10.1007/BF02426305","","1976","http://link.springer.com/article/10.1007/BF02426305","Article"
"The Challenge of Optical Music Recognition","Computers and the Humanities","","35","2","10.1023/A:1002485918032","David BainbridgeTim Bell","2001","http://link.springer.com/article/10.1023/A%3A1002485918032","Article"
"Book reviews","Computers and the Humanities","","15","1","10.1007/BF02404372","Paul A. FortierDavid BloomGerard SaltonW. LendersW. P. LehmannMichael EisnerT. J. CartwrightMarc F. BertonascoHans Möller","1981","http://link.springer.com/article/10.1007/BF02404372","Article"
"The study of Chaucer's vocabulary","Computers and the Humanities","","12","1 - 2","10.1007/BF02392917","Walter S. Phelan","1978","http://link.springer.com/article/10.1007/BF02392917","Article"
"About the statistical analysis of co-occurrence","Computers and the Humanities","","26","1","10.1007/BF00114885","Christian Delcourt","1992","http://link.springer.com/article/10.1007/BF00114885","Article"
"Tamburlaine stalks in Henry VI","Computers and the Humanities","","30","3","10.1007/BF00055110","Thomas Merriam","1996","http://link.springer.com/article/10.1007/BF00055110","Article"
"Procedures and progress on the dictionary of the old Spanish language","Computers and the Humanities","","17","4","10.1007/BF02252807","Victoria A. Burrus","1983","http://link.springer.com/article/10.1007/BF02252807","Article"
"Records of early english drama and the computer","Computers and the Humanities","","12","1 - 2","10.1007/BF02392931","Ian Lancashire","1978","http://link.springer.com/article/10.1007/BF02392931","Article"
"Book reviews","Computers and the Humanities","","17","2","10.1007/BF02277127","Thomas Elwood HartWendy G. LehnertPhilip J. DrummondEric S. Wheeler","1983","http://link.springer.com/article/10.1007/BF02277127","Article"
"Empirical literary research on women and readers","Computers and the Humanities","","28","6","10.1007/BF01829972","Rosanne G. Potter","1994","http://link.springer.com/article/10.1007/BF01829972","Article"
"Concordances and indices to middle high German","Computers and the Humanities","","14","1","10.1007/BF02395132","Kurt Gärtner","1980","http://link.springer.com/article/10.1007/BF02395132","Article"
"Phonetic Alignment and Similarity","Computers and the Humanities","","37","3","10.1023/A:1025071200644","Grzegorz Kondrak","2003","http://link.springer.com/article/10.1023/A%3A1025071200644","Article"
